Iteration,Placebo,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
808,4400,4400,17700,4400,4500
809,4400,4400,19400,4400,4400
810,4400,4400,19500,4400,4400
811,4400,4400,17700,4400,5700
812,4300,4400,17700,4400,4400
813,4300,4400,18500,4300,4400
814,4400,4400,17700,4300,4500
815,4300,4400,17700,4300,4400
816,4400,4400,17700,4300,4300
817,4400,4400,17700,4300,4300
818,4400,4400,17700,4400,4300
819,5300,4400,17800,4400,4300
820,4400,4300,17700,4400,4300
821,4400,4400,17700,4400,4400
822,4400,4400,17600,4400,4400
823,4400,4400,17700,4400,4400
824,4400,4400,17700,4400,4400
825,4300,4400,17600,4400,4400
826,4400,4400,17600,4400,4400
827,4300,4400,17600,4400,4400
828,4300,4400,18500,4300,4400
829,4400,4400,17600,4300,4400
830,4400,4400,17600,4300,4400
831,4400,4400,17600,4300,4400
832,4400,4400,17700,4300,5100
833,4400,4400,17700,4400,4400
834,4400,4400,17600,4400,4400
835,4400,4300,17600,4400,4400
836,4400,4400,17600,4400,4400
837,4400,4400,17700,4400,4400
838,4400,4400,17700,4400,4400
839,4300,4400,17700,4400,4400
840,4300,4400,17700,4400,4400
841,4300,4400,17600,4400,4400
842,4300,4400,18500,5200,4300
843,4300,4400,17700,4400,4400
844,4300,4400,17600,4400,4400
845,4400,4400,17600,4400,4400
846,4400,4400,17600,4400,4400
847,4400,4400,17700,4400,4400
848,4400,4400,17700,4400,4400
849,4400,4400,17700,4400,4400
850,4400,4300,17700,4400,4400
851,4400,4300,17600,4400,4400
852,4400,4300,17600,4400,4400
853,4400,4300,18300,5300,4400
854,4400,4400,17600,4400,4400
855,4400,4400,17700,4400,4400
856,4400,4400,17700,4400,4400
857,4400,5200,18400,4400,4400
858,4400,4400,17700,4400,4400
859,4400,4400,17700,4400,4400
860,4300,4400,17700,4400,4400
861,4300,4400,17700,4400,4400
862,4300,4400,17600,4400,4400
863,4300,4400,17600,4300,4400
864,4300,4400,17600,4300,4400
865,4400,4400,17700,4300,4400
866,4400,4300,17700,4300,4400
867,4400,4400,17600,4400,4400
868,4400,4300,17600,5800,4400
869,4400,4300,17600,4500,4400
870,4400,4400,17700,4600,4400
871,4400,4400,17700,4500,4400
872,4400,4400,18500,4500,4300
873,4400,4400,17600,4400,4300
874,4400,4400,17600,4500,4300
875,4400,4400,17600,4500,4300
876,4400,4400,17600,4500,4300
877,4400,4400,17700,4500,4400
878,5200,4400,17700,5700,4400
879,4400,4400,17700,4300,4400
880,4400,4400,17600,4300,4400
881,4300,4400,17600,4400,4400
882,4300,4400,17600,4400,4400
883,4300,4400,17700,4400,4400
884,4300,4300,17700,4400,4400
885,4300,4300,17700,4400,4400
886,4400,4400,17600,4400,4400
887,4400,4300,18400,4400,4400
888,4400,4300,17700,4400,4400
889,4400,4400,17700,4400,4400
890,4400,4400,17600,4400,4400
891,4400,4400,17600,4300,5100
892,4400,5600,17600,4300,4400
893,4400,4400,17700,4300,4400
894,4400,4400,17700,4300,4400
895,4400,4400,17700,4300,4400
896,4400,4400,17600,4400,4400
897,4300,4400,17600,4400,4400
898,4400,4400,17700,4400,4400
899,4400,4400,17700,4400,4400
900,4400,4400,17700,4400,4300
901,4300,4400,17700,4400,4300
902,4400,4400,18400,4400,4300
903,4400,4400,17700,4400,4300
904,4400,4400,17700,4400,4300
905,4400,4400,17700,4400,4400
906,4400,4300,17600,4400,4400
907,4400,4300,17600,4400,4400
908,4400,4300,17600,4400,4400
909,4400,4300,17700,4400,4400
910,4400,4300,22800,4300,4400
911,4400,4400,17700,4400,4400
912,4400,4400,19300,5200,4400
913,4400,4400,18400,4400,4400
914,4400,4400,18500,4400,4400
915,4400,4400,18500,4400,4400
916,4400,4400,19500,4400,4400
917,4300,5200,18600,4400,4400
918,4300,4400,18500,4400,4400
919,4300,4300,18500,4400,4400
920,4300,4400,19700,4400,4300
921,4300,4400,18100,4400,4400
922,4400,4400,18200,4400,4400
923,4400,4400,18100,4400,4400
924,4400,4400,19200,4400,4400
925,4400,4400,19400,4300,4400
926,4400,4400,18100,4300,4400
927,4400,4400,19400,4300,4400
928,4400,4400,17600,4300,4400
929,4400,4400,17700,4300,4400
930,4400,4400,17700,4400,4400
931,4400,4400,18500,4400,4400
932,4400,4400,17700,4400,4400
933,4400,4300,17600,4400,4400
934,4400,4400,17700,4400,4400
935,4400,4400,17700,4400,4300
936,4400,4400,17700,4400,4300
937,4300,4400,17700,4400,4300
938,5100,4400,17700,4400,4300
939,4300,4400,17700,4400,4300
940,4300,4400,17700,4300,4400
941,4300,4400,17800,4300,4400
942,4300,4400,17600,4300,4400
943,4400,4400,17700,4300,4400
944,4400,4400,17700,4300,4400
945,4400,4400,17700,4300,4400
946,4400,4400,18400,4400,4400
947,4400,4300,17600,4400,4400
948,4400,4400,17700,4400,4400
949,4400,4400,17700,4400,4400
950,4400,4400,17700,4400,4400
951,4400,4400,17700,4400,5200
952,4400,4400,17700,4400,4400
953,4300,4400,17700,4400,4400
954,4900,4400,17600,4400,4400
955,4400,4400,17600,4400,4400
956,4400,4400,17600,4400,4400
957,4400,4400,17700,4400,4300
958,4300,4400,17700,4400,4300
959,4400,4400,17700,4400,4300
960,4400,4400,17600,4300,4300
961,4400,4400,18400,4300,4400
962,4400,4400,17700,4300,4400
963,4400,4300,17600,4300,4400
964,4400,4300,18200,4300,4400
965,4400,4300,17600,4400,4400
966,4400,4300,17700,4400,4400
967,4400,4300,17700,4400,4400
968,4400,4400,17700,4400,4400
969,4400,4400,17700,4400,4400
970,4400,4400,17600,4400,4400
971,4400,4400,17700,5200,4300
972,4300,4400,17700,4400,4300
973,4400,4400,17700,4400,4300
974,4400,4400,17700,4400,4300
975,4400,4400,18400,4300,5000
976,4400,5700,17600,4300,4400
977,4400,4400,17700,4300,4400
978,4400,4400,17700,4300,4400
979,4400,4400,17700,4400,4400
980,4400,4400,17700,4400,4400
981,4400,4400,17600,4400,4400
982,4400,4400,17700,4400,4400
983,4400,4300,17700,4400,4400
984,4400,4400,17700,4400,4400
985,4400,4400,17700,4400,4400
986,4400,4300,17600,4400,4400
987,4300,4400,17700,4400,4300
988,4400,4400,17700,4400,4400
989,4300,4400,17700,4300,4400
990,4300,4400,18500,4300,4300
991,4400,4400,17700,4300,4400
992,4400,4400,17700,4300,4400
993,4400,4400,17700,4300,4400
994,4400,4400,17700,4400,4400
995,4400,4400,17600,4400,4400
996,4400,4400,17700,4400,4400
997,5200,4400,17700,4400,4400
998,4400,4400,17700,4400,4400
999,4400,4300,17700,4400,4400
1000,4300,4300,17600,4400,4400
1001,4300,4300,17700,4400,4400
1002,4300,4300,17700,4400,4400
1003,4300,4300,17700,4400,4400
1004,4300,4400,17700,4400,4400
1005,4300,4400,18400,4300,4300
1006,4400,4400,17600,4300,4400
1007,4400,4400,17600,4300,4400
1008,4400,4400,17700,4300,4400
1009,4400,4400,17700,4400,4400
1010,4400,4400,17700,4400,5200
1011,4400,4400,17600,4400,4400
1012,4400,4400,17600,4400,4400
1013,4400,4400,17600,4400,4400
1014,4400,4400,17600,4400,4400
1015,4400,4400,17700,4400,4400
1016,4400,4400,17700,4400,4400
1017,4400,4400,17700,4400,4400
1018,4400,4300,17600,4400,4400
1019,4400,4400,17600,4400,4400
1020,4400,4400,18500,4400,4300
1021,4300,4400,18700,4400,4300
1022,4400,4400,17700,4400,4400
1023,4400,4400,17600,4400,4400
1024,4400,4400,17700,4400,4400
1025,4400,4400,17700,4400,4400
1026,4400,4400,17700,4400,4400
1027,4400,4400,17700,4400,4400
1028,4400,4400,17600,4400,4400
1029,4400,4400,17700,4400,4300
1030,4400,4400,17700,4300,4300
1031,4400,4400,17700,5100,4300
1032,4400,4400,17700,4300,4300
1033,4400,4300,17600,4300,4400
1034,4400,4300,18400,4300,4400
1035,4400,5700,17600,4400,4400
1036,4400,4400,17700,4400,4400
1037,4300,4400,17600,4400,4400
1038,4300,4400,17700,4400,4400
1039,4300,4300,17700,4400,4400
1040,4300,4300,17700,4400,4400
1041,4300,4300,17700,4400,4400
1042,4400,4300,17600,4400,4400
1043,4400,4300,17600,4400,4400
1044,4400,4400,17600,4400,4400
1045,4400,4400,17700,4400,4400
1046,4400,4400,17700,4300,4400
1047,4400,4400,17700,4300,4300
1048,4400,4400,17600,4300,4300
1049,4400,4400,18400,4300,4400
1050,4400,4400,17700,4300,4400
1051,4400,4400,17600,4400,4400
1052,4400,4400,17600,4400,4400
1053,4400,4400,17600,4400,4400
1054,4400,4400,17700,4400,4400
1055,4400,4300,17700,4400,4400
1056,5200,4300,17700,4400,4400
1057,4400,4300,17700,4400,4400
1058,4400,4300,17600,4400,4400
1059,4400,4300,17600,4400,4400
1060,4400,4400,17600,4400,4400
1061,4400,4400,17700,4400,4400
1062,4400,4400,17700,4400,4400
1063,4400,4400,17700,4400,4300
1064,4400,4400,18400,4300,4300
1065,4400,4400,17600,4300,4300
1066,4400,4400,17700,5500,4300
1067,4400,4400,17600,4400,4400
1068,4400,4400,17600,4400,4400
1069,4400,4400,17600,4400,5200
1070,4400,4400,17600,4400,4400
1071,4400,4400,17700,4400,4400
1072,4300,4400,17700,4300,4400
1073,4300,4400,17700,4400,4400
1074,4300,4400,17600,4400,4400
1075,4300,4300,17600,4400,4400
1076,4300,4300,17600,4400,4400
1077,4400,4300,18200,4400,4300
1078,4400,4300,17700,4400,4300
1079,4400,4300,18500,4400,4300
1080,4400,4400,17700,4400,4300
1081,4400,4400,17600,4400,4300
1082,4400,4400,17700,4300,4400
1083,4400,4400,17700,4300,4400
1084,4400,4400,17700,4300,4400
1085,4400,4400,17700,4300,4400
1086,4400,4400,17600,4400,4400
1087,4400,4400,17600,4400,4400
1088,4400,4400,17600,4400,4400
1089,4400,4400,17700,4400,4400
1090,4400,4400,17700,7600,4400
1091,4400,4400,17700,4300,4400
1092,4300,4400,17600,5800,4400
1093,4400,4400,17600,4500,4400
1094,4400,4400,18500,4500,4400
1095,4400,5200,17600,4500,4300
1096,4400,4400,17600,4500,4300
1097,4400,4400,17700,4500,4400
1098,4400,4400,17700,4500,4400
1099,4400,4400,17700,5800,4400
1100,4400,4400,17600,4400,4400
1101,4400,4400,17600,4400,4400
1102,4400,4400,17600,4400,4400
1103,4400,4400,17700,4300,4400
1104,4400,4400,17700,4300,4400
1105,4400,4300,17700,4300,4400
1106,4400,4300,17600,4400,4400
1107,4400,4300,17600,4400,4400
1108,4300,4300,18500,4400,4400
1109,4300,4400,17600,4400,4400
1110,4300,4400,17600,4400,4400
1111,4300,4400,17600,4400,4300
1112,4300,4400,17700,5800,4400
1113,4400,4400,17700,4500,4400
1114,4400,4400,17700,4400,4400
1115,4400,4400,17700,4400,4400
1116,5200,4400,17700,4400,4400
1117,4400,5400,17700,4400,4400
1118,4400,4300,17600,4400,4400
1119,4400,4300,17700,4500,4400
1120,4400,4300,17700,5800,4400
1121,4300,4300,17700,4400,4400
1122,4300,4300,17700,4400,4400
1123,4300,4400,18400,4400,4400
1124,4300,4400,17700,4400,4400
1125,4300,4400,17700,4400,4400
1126,4300,4400,17800,4400,4300
1127,4400,4400,17700,4400,4400
1128,4400,4400,17700,4400,4300
1129,4400,4400,17700,4400,5200
1130,4400,4400,17600,4400,4400
1131,4400,4400,17700,4400,4400
1132,4400,4400,17700,4400,4400
1133,4400,4300,18200,4400,4400
1134,4400,4300,17700,4300,4400
1135,4400,4300,17700,4400,4400
1136,4400,4300,17700,4400,4400
1137,4400,4300,17700,4400,4400
1138,4400,4400,18500,4400,4400
1139,4400,4400,17600,4400,4300
1140,4400,4400,17700,4400,4400
1141,4400,4400,17600,4400,4400
1142,4300,4400,17600,4400,4400
1143,4300,4400,17600,4400,4400
1144,4300,4400,17700,4400,4400
1145,4300,4400,17700,4400,4400
1146,4300,4400,17700,4400,4400
1147,4400,4400,17700,4400,4400
1148,4400,4400,17600,4400,4400
1149,4400,4400,17600,5200,4400
1150,4400,4400,17600,4400,4400
1151,4400,4400,17700,4400,4400
1152,4400,4300,17700,4400,4400
1153,4400,4400,19800,4300,4400
1154,4400,5200,17700,4300,4300
1155,4400,4400,17700,4400,4400
1156,4400,4400,17700,4400,4400
1157,4400,4400,17600,4400,4400
1158,4400,4400,17600,4400,4400
1159,4400,4400,17600,4400,4400
1160,4400,4300,17700,4400,4400
1161,4400,4300,17700,4400,4400
1162,4300,4300,17700,4400,4400
1163,4300,4300,17600,4300,4400
1164,4400,4300,17600,4300,4400
1165,4400,4400,17600,4300,4400
1166,4400,4400,17700,4300,4400
1167,4400,4400,18500,4400,4400
1168,4400,4400,17600,4400,4300
1169,4400,4400,17600,4400,4300
1170,4400,4400,17700,4400,4300
1171,4400,4400,17700,4400,4300
1172,4400,4400,17700,4400,4300
1173,4400,4400,17700,4400,4400
1174,4400,4400,17600,4400,4400
1175,5200,4400,17600,4400,4400
1176,4400,4300,17600,4400,4400
1177,4400,4400,17700,4300,4400
1178,4400,4400,17700,4300,4400
1179,5000,4300,17700,4300,4400
1180,4400,4400,17700,4300,4400
1181,4400,4400,17600,4400,4400
1182,4400,4400,18600,4400,4400
1183,4400,4400,17600,4400,4300
1184,4400,4400,17600,4400,4300
1185,4400,4400,17600,4400,4300
1186,4400,4400,17700,4400,4300
1187,4400,4400,17700,4400,4300
1188,4400,4400,17600,4400,5100
1189,4400,4400,18200,4400,4400
1190,4400,4400,17700,4400,4400
1191,4300,4400,17700,4400,4400
1192,4400,4400,17700,4300,4400
1193,4400,4400,17700,4300,4400
1194,4400,4400,17700,4300,4400
1195,4300,4300,17700,4300,4400
1196,4400,4300,17700,4300,4400
1197,4400,4300,18500,4400,4400
1198,4400,4300,17700,4400,4400
1199,4400,4300,17600,4400,4400
1200,4400,4400,17700,4400,5000
1201,4400,4400,17700,4400,4400
1202,4400,4400,17700,4400,4400
1203,4400,4400,17700,4400,4400
1204,4400,4400,17600,4400,4400
1205,4400,4400,17700,4400,4400
1206,4400,4400,17700,4400,4400
1207,4300,4400,17700,4400,4400
1208,4300,4400,17700,5200,4400
1209,4300,4400,17700,4400,4400
1210,4300,4400,17700,4400,4400
1211,4300,4300,17600,4400,4300
1212,4400,4300,18400,4300,4300
1213,4400,5200,17700,4300,4300
1214,4400,4400,17700,4300,4300
1215,4400,4300,17700,4300,4300
1216,4400,4400,17700,4300,4400
1217,4400,4400,17700,4400,4400
1218,4400,4400,17700,4400,4400
1219,4400,4400,17700,4400,4400
1220,4400,4400,17700,4400,4400
1221,4400,4400,17700,4400,4400
1222,4400,4400,17700,4400,4400
1223,4400,4400,17700,4400,4400
1224,4400,4400,17700,4400,4400
1225,4400,4400,17700,4400,4400
1226,4400,4400,18500,4400,4300
1227,4300,4400,17700,4400,4300
1228,4300,4400,17700,4300,4300
1229,4300,4400,17700,4300,4300
1230,4300,4400,17700,4300,4300
1231,4300,4300,17700,4300,4400
1232,4300,4300,17700,4300,4400
1233,4400,4300,17700,4400,4400
1234,5200,4300,17700,4400,4400
1235,4400,4300,17700,4400,4400
1236,4400,4400,17600,4400,4400
1237,4400,4400,17700,4400,4400
1238,4400,4400,17700,4400,4400
1239,4400,4400,17700,4400,4400
1240,4400,4400,17700,4400,4400
1241,4400,4400,18500,4400,4400
1242,4400,4400,17700,4400,4400
1243,4400,4400,17600,4400,4400
1244,4400,4400,17700,4400,4400
1245,4400,4400,18200,4400,4300
1246,4400,4400,17700,4400,4400
1247,4400,4400,17700,4300,5200
1248,4300,4400,17700,4300,4400
1249,4300,4400,17700,4400,4400
1250,4300,4400,17700,4300,4400
1251,4300,4300,17700,4300,4400
1252,4300,4400,17700,4400,4400
1253,4400,4400,17700,4400,4400
1254,4400,4400,17700,4400,4400
1255,4400,4400,17600,4400,4400
1256,4400,4400,18400,4400,4400
1257,4400,4400,17700,4400,4400
1258,4400,4400,17700,4400,4400
1259,4400,4400,17700,4400,4400
1260,4400,4400,17700,4400,4300
1261,4400,4400,17700,4400,4400
1262,4400,4400,17600,4400,4300
1263,4400,4400,17700,4300,4300
1264,4400,4400,17700,4300,4400
1265,4400,4400,17700,4300,4400
1266,4400,4400,17600,4300,4400
1267,4400,4300,17600,4300,4400
1268,4300,4300,17700,5200,4400
1269,4400,4300,17700,4400,4400
1270,4400,4300,17600,4300,4400
1271,4400,4300,18400,4300,4400
1272,4400,5200,17700,4300,4400
1273,4400,4400,17600,4300,4400
1274,4400,4400,17600,4400,4400
1275,4400,4400,17700,4400,4300
1276,4400,4400,17700,4400,4300
1277,4400,4400,17700,4400,4300
1278,4300,4400,17600,4300,4400
1279,4300,4400,17700,4300,4400
1280,4300,4400,17700,4300,4400
1281,4300,4400,17700,4400,4400
1282,4400,4400,17700,4400,4400
1283,4400,4400,17600,4400,4400
1284,4400,4400,17600,4400,4400
1285,4400,4400,17600,4400,4400
1286,4400,4400,18600,4400,4400
1287,4400,4300,17700,4400,4400
1288,4400,4300,17700,4400,4400
1289,4400,4300,17700,8200,4300
1290,4400,4300,17700,4300,4300
1291,4400,4400,17700,4300,4300
1292,4400,4400,17700,4300,4300
1293,5200,4400,17700,4300,4300
1294,4400,4400,17700,4400,4400
1295,4400,4400,17800,4400,4400
1296,4300,4400,17700,4400,4400
1297,4400,4400,17700,4400,4400
1298,4400,4400,17700,4400,4400
1299,4400,4400,17700,6000,4400
1300,4400,4400,18500,4600,4400
1301,4400,4300,18200,4600,4400
1302,4400,4400,17700,4600,4400
1303,4400,4300,17700,4600,4400
1304,4400,4300,17700,4600,4400
1305,4400,4400,17700,4600,4400
1306,4400,4400,17600,4600,4400
1307,4400,4400,17700,4600,5200
1308,4400,4400,17700,4600,4400
1309,4400,4400,17700,4600,4400
1310,4400,4400,17700,4500,4400
1311,4400,4400,17700,4500,4400
1312,4300,4400,17700,4500,4400
1313,4300,4400,17700,4500,4400
1314,4300,4400,17700,4600,4400
1315,4300,4400,18500,4600,4400
1316,4300,4300,17700,4600,4400
1317,4300,4300,17700,4700,4400
1318,4400,4300,17600,4600,4400
1319,4400,4300,17700,4600,4400
1320,4400,4300,17700,4600,4400
1321,4400,4400,17700,4600,4400
1322,4400,4400,17700,4700,4400
1323,4400,4400,17700,4600,4300
1324,4400,4400,17700,4600,4400
1325,4400,4400,17600,4600,4400
1326,4400,4400,17700,4600,4400
1327,4400,4400,17700,17700,4400
1328,4400,4400,17700,4500,4400
1329,4400,4400,17600,4500,4400
1330,4400,4400,18500,4500,4400
1331,4400,4400,17700,4500,4400
1332,4400,5200,17600,4500,4400
1333,4300,4400,17600,4500,4400
1334,4300,4400,17600,4600,4400
1335,4300,4300,17700,4500,4400
1336,4300,4400,17700,4500,4400
1337,4300,4400,17700,4500,4400
1338,4400,4400,17700,4400,4300
1339,4400,4400,17600,4500,4300
1340,4400,4400,17600,4500,4300
1341,4400,4400,17600,4500,4300
1342,4400,4900,17700,5800,4300
1343,4400,4400,17700,4400,4400
1344,4400,4400,17700,4400,4400
1345,4400,4400,18400,4400,4400
1346,4400,4400,17700,4400,4400
1347,4400,4400,17700,4400,4400
1348,4400,4400,17600,4400,4400
1349,4400,4300,17700,4300,4400
1350,4400,4400,17600,4300,4400
1351,4400,4400,17700,4300,4400
1352,4400,4400,17600,4300,4400
1353,5100,4400,17700,4400,4300
1354,4300,4400,17700,4400,4300
1355,4400,4400,17700,4400,4300
1356,4400,4400,17700,4400,4300
1357,4400,4400,19000,4400,4300
1358,4400,4400,17800,4400,4400
1359,4400,4400,20200,4400,4400
1360,4400,4400,18100,4500,4400
1361,4400,4400,18100,4400,4400
1362,4400,4400,18100,4400,4400
1363,4400,4300,18000,4400,4400
1364,4400,4400,18000,4400,4400
1365,4400,4400,18000,4400,4400
1366,4400,4400,18100,4400,5200
1367,4400,4400,18100,4400,4400
1368,4300,4400,18100,4400,4400
1369,4300,4400,19100,4400,4400
1370,4300,4400,19300,4300,4400
1371,4300,4400,18100,4300,4400
1372,4300,4400,19100,4300,4400
1373,4400,4400,17700,4300,4300
1374,4400,4400,18400,4300,4300
1375,4400,4400,17600,4400,4300
1376,4400,4400,17600,4400,4300
1377,4400,4400,17700,4400,4300
1378,4400,4400,17700,4400,4400
1379,4400,4300,17600,4400,4400
1380,4400,4300,17600,4400,4400
1381,4400,4300,17600,4400,4400
1382,4400,4300,17700,4400,4400
1383,4400,4400,17700,4400,4400
1384,4400,4400,17700,4400,4400
1385,4400,4400,17600,4400,4400
1386,4400,4400,17600,5200,4400
1387,4400,4400,17700,4300,4400
1388,4300,4400,17700,4400,4400
1389,4400,4400,18400,4400,4300
1390,4400,4400,17600,4400,4300
1391,4400,5200,17700,4400,4300
1392,4400,4400,17700,4400,4300
1393,4400,4300,17600,4400,4400
1394,4400,4300,17600,4400,4400
1395,4400,4300,17600,4400,4400
1396,4400,4300,17700,4400,4400
1397,4400,4300,17700,4400,4400
1398,4400,4400,17700,4400,4400
1399,4400,4400,17600,4400,4400
1400,4400,4400,17600,4400,4400
1401,4400,4400,17700,4400,4400
1402,4400,4400,17700,4400,4400
1403,4400,4400,17700,4300,4400
1404,4900,4400,18400,4400,4400
1405,4400,4400,17700,4400,4400
1406,4400,4400,17700,4400,4400
1407,4400,4400,17700,4400,4400
1408,4400,4400,17600,4400,4300
1409,4400,4400,17600,4400,4400
1410,4400,4400,17600,4400,4400
1411,4400,4400,17600,4400,4400
1412,5200,4300,17700,4400,4400
1413,4300,4300,18300,4400,4400
1414,4400,4400,17700,4400,4400
1415,4300,4400,17600,4400,4400
1416,4300,4400,17600,4400,4400
1417,4400,4400,17700,4400,4400
1418,4400,4400,18500,4300,4400
1419,4400,4400,17700,4300,4400
1420,4400,4400,17600,4300,4400
1421,4400,4400,17700,4300,4400
1422,4400,4400,17700,4300,4400
1423,4400,4400,17700,4400,4300
1424,4400,4400,17700,4400,4300
1425,4400,4400,17600,4400,5600
1426,4400,4400,17700,4400,4300
1427,4400,4400,17700,4400,4300
1428,4400,4300,17700,4400,4400
1429,4400,4300,17700,4400,4400
1430,4400,4300,17600,4400,4400
1431,4300,4300,17700,4400,4400
1432,4400,4300,17700,4400,4400
1433,4400,4400,18500,4400,4400
1434,4300,4400,17600,4300,4400
1435,4300,4400,17600,4300,4400
1436,4400,4400,17600,4400,4400
1437,4400,4400,17700,4300,4400
1438,4400,4400,17700,4300,4400
1439,4400,4400,17700,4400,4400
1440,4400,4400,17700,4400,4400
1441,4400,4400,17600,4400,4400
1442,4400,4400,17700,4400,4400
1443,4400,4400,17700,4400,4300
1444,4400,4300,17700,4400,4400
1445,4400,4300,17700,4400,4400
1446,4400,4400,17600,5200,4400
1447,4400,4400,17600,4400,4400
1448,4300,4300,18400,4400,4400
1449,4400,4400,17700,4400,4400
1450,4400,5200,17700,4400,4400
1451,4300,4400,17600,4400,4400
1452,4300,4300,17600,4400,4400
1453,4400,4400,17600,4400,4400
1454,4400,4400,17700,4400,4400
1455,4400,4400,17700,4300,4400
1456,4400,4400,17700,4300,4400
1457,4400,4400,17600,4300,4400
1458,4400,4400,17600,4300,4300
1459,4400,4400,17600,4400,4300
1460,4400,4400,17700,4400,4300
1461,4400,4400,17700,4400,4300
1462,4400,4400,17600,4400,4300
1463,4400,4400,18500,4400,4400
1464,4400,4300,17700,4400,4400
1465,4400,4300,17700,4400,4400
1466,4400,4300,17700,4400,4400
1467,4400,4300,17700,4400,4400
1468,4300,4400,17700,4400,4400
1469,4300,4400,18200,4400,4400
1470,4300,4400,17700,4300,4400
1471,5900,4400,17600,4400,4400
1472,4400,4400,17700,4400,4400
1473,4400,4400,17700,4300,4300
1474,4400,4400,17700,4400,4300
1475,4400,4400,17700,4400,4300
1476,4400,4400,17700,4400,4300
1477,4400,4400,17700,4400,4300
1478,4400,4400,18400,4400,4400
1479,4400,4300,17700,4400,4400
1480,4400,4300,17700,4400,4400
1481,4400,4300,17700,4400,4400
1482,4300,4300,17700,4400,4400
1483,4300,4300,17600,4400,4400
1484,4300,4400,17600,4400,4400
1485,4300,4400,17700,4400,5200
1486,4300,4400,17700,4400,4400
1487,4400,4400,17700,4400,4400
1488,4400,4400,17600,4400,4400
1489,4400,4400,17600,4300,4400
1490,4400,4400,17600,4300,4400
1491,4400,4400,17700,4300,4400
1492,4400,4400,18400,4300,4400
1493,4400,4400,17600,4300,4300
1494,4400,4400,17600,4400,4300
1495,4400,4400,17700,4400,4300
1496,4400,4400,17700,4400,4300
1497,4400,4400,17700,4400,4300
1498,4400,4400,17600,4400,4400
1499,4400,4300,17600,4400,4400
1500,4400,4300,17700,4400,4400
1501,4400,4300,17600,4400,4400
1502,4300,4300,17700,4400,4400
1503,4300,4300,17700,4400,4400
1504,4300,4400,17700,4400,4400
1505,4300,4400,17600,5100,4400
1506,4300,4400,17600,4400,4400
1507,4300,4400,18400,4400,4400
1508,4400,4400,17700,5100,4300
1509,4400,4400,17700,4400,4300
1510,4400,5200,17700,4400,4300
1511,4400,4400,17600,4400,4300
1512,4400,4400,17600,4400,4300
1513,4400,4400,17600,4400,4400
1514,4400,4400,17700,4400,4400
1515,4400,4400,17700,4400,4400
1516,4400,4400,17700,4300,4400
1517,4400,4400,17700,4400,4400
1518,4400,4400,17700,4400,4400
1519,4400,4400,17700,4400,4400
1520,4400,4300,17600,4400,4400
1521,4400,4300,17700,4400,4400
1522,4400,4300,18500,4400,4400
1523,4300,4300,17700,4400,4400
1524,4400,4400,17600,4400,4400
1525,4400,4400,18100,4400,4400
1526,4400,4400,17700,4400,4400
1527,4400,4400,17700,4400,4300
1528,4400,4400,17700,4400,4400
1529,4400,4400,17700,4400,4400
1530,4400,4400,17600,4400,4400
1531,5200,4400,17600,4300,4400
1532,4400,4400,17600,4300,4400
1533,4400,4400,17700,4300,4400
1534,4300,4400,17600,4300,4300
1535,4300,4400,17600,4300,4400
1536,4400,4400,17600,4300,4400
1537,4400,4400,18500,4400,4400
1538,4400,4400,17700,4400,4400
1539,4400,4400,17700,4400,4400
1540,4400,4400,17700,4400,4400
1541,4400,4400,17600,4400,4400
1542,4400,4400,17600,4400,4400
1543,4400,4400,17600,4400,4400
1544,4400,4400,17700,4400,5200
1545,4400,4400,17700,4400,4400
1546,4400,4400,17700,4400,4400
1547,4400,4300,17700,4400,4400
1548,4400,4400,17600,4400,4400
1549,4400,4400,17600,4400,4300
1550,4400,4400,17600,4400,4400
1551,4300,4400,18500,4400,4400
1552,4300,4400,17600,4300,4300
1553,4300,4400,17600,4400,4400
1554,4300,4400,17700,4400,4400
1555,4300,4400,17700,4400,4400
1556,4300,4400,17700,4400,4400
1557,4400,4400,17700,4400,4400
1558,4400,4400,17700,4400,4400
1559,4400,4400,17600,4400,4400
1560,4400,4400,17700,4400,4400
1561,4400,4400,17700,4400,4400
1562,4400,4300,17700,4400,4400
1563,4400,4400,17700,4400,4400
1564,4400,4400,17600,5200,4300
1565,4400,4300,17700,4300,4300
1566,4400,4400,18500,4400,4300
1567,4400,5400,17700,4400,4300
1568,4400,4400,17700,4400,4300
1569,4400,5300,17600,4400,4400
1570,4400,4400,17600,4400,4400
1571,4400,4400,17600,4400,4400
1572,4300,4400,17700,4400,4400
1573,4400,4400,17700,4400,4400
1574,4400,4400,17700,4400,4400
1575,4400,4300,17600,4400,4400
1576,4400,4400,17600,4400,4400
1577,4400,4400,17700,4400,4400
1578,4400,4400,17700,4400,4400
1579,4400,4400,17700,4400,4300
1580,4400,4400,17700,4300,4300
1581,4400,4400,19000,4400,4300
1582,4400,4400,17700,4400,4300
1583,4400,4400,17700,4400,4300
1584,4400,4400,17600,4400,4400
1585,4400,4400,17600,4400,4400
1586,4400,4400,17700,4400,4400
1587,4400,4400,17700,4400,4400
1588,4300,4400,17700,4400,4400
1589,4300,4400,17700,4400,4400
1590,5200,4300,17600,4400,4400
1591,4400,4400,17600,4400,4400
1592,4400,4400,17600,4400,4400
