Iteration,Placebo,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
178,100,100,0,100,0
179,0,0,0,0,0
180,100,100,0,100,0
181,0,0,0,0,0
182,100,100,0,0,0
183,0,0,0,0,0
184,100,100,0,0,0
185,0,0,0,0,0
186,100,100,0,0,0
187,0,0,0,0,0
188,100,100,0,0,0
189,0,0,0,0,0
190,100,0,0,0,0
191,0,0,0,100,0
192,100,0,0,0,0
193,0,0,0,100,0
194,100,0,0,0,0
195,0,0,0,100,0
196,100,0,0,0,0
197,0,0,0,100,0
198,100,0,0,0,0
199,0,0,0,0,0
200,100,0,0,0,0
201,0,0,0,0,0
202,0,0,100,0,0
203,0,0,0,0,0
204,0,0,100,0,0
205,0,0,0,0,0
206,0,0,100,0,0
207,0,100,0,0,0
208,0,0,100,0,0
209,0,100,0,0,0
210,0,0,100,0,0
211,0,100,0,0,0
212,0,0,100,0,0
213,0,100,0,0,0
214,0,0,100,100,0
215,0,100,0,0,0
216,0,0,100,100,0
217,0,100,0,0,0
218,0,0,100,100,0
219,0,100,0,0,0
220,0,0,100,100,0
221,0,0,0,0,0
222,0,0,100,0,0
223,0,0,0,0,0
224,0,0,100,0,0
225,0,0,0,0,0
226,0,0,100,0,0
227,0,0,0,0,0
228,0,0,100,0,0
229,0,0,0,0,0
230,0,0,100,0,100
231,0,0,0,0,0
232,0,0,100,0,100
233,0,0,0,100,0
234,0,0,100,0,100
235,0,0,0,100,0
236,0,0,100,0,100
237,0,0,0,100,0
238,0,0,100,0,100
239,0,0,0,0,0
240,0,100,100,0,100
241,0,0,0,0,0
242,0,100,100,0,100
243,0,0,0,0,0
244,0,100,100,0,100
245,0,0,0,0,0
246,0,100,100,0,100
247,0,0,0,0,0
248,0,100,100,0,100
249,0,0,0,0,0
250,0,100,100,100,100
251,0,0,0,0,0
252,0,100,100,100,100
253,0,0,0,0,0
254,0,100,0,0,100
255,100,0,0,0,0
256,0,100,0,0,100
257,100,0,0,0,0
258,0,100,0,0,100
259,0,0,0,0,0
260,0,0,0,0,100
261,0,0,0,100,0
262,0,0,0,0,0
263,0,0,0,100,0
264,0,0,0,0,0
265,0,0,0,100,0
266,0,0,0,0,0
267,0,0,0,100,0
268,0,0,0,0,0
269,0,0,0,0,0
270,0,0,0,0,0
271,0,0,0,0,0
272,0,0,0,0,0
273,0,0,0,0,0
274,0,0,0,0,0
275,0,0,0,0,0
276,0,0,0,0,0
277,0,0,0,0,0
278,0,0,0,0,0
279,0,100,0,0,0
280,0,0,0,100,0
281,0,100,0,0,0
282,0,0,0,100,0
283,0,100,0,0,0
284,0,0,0,100,0
285,0,100,0,0,0
286,0,0,0,0,0
287,0,100,0,0,0
288,0,0,0,0,0
289,0,100,0,0,0
290,0,0,0,0,0
291,0,100,0,0,0
292,0,0,0,0,0
293,0,100,0,0,0
294,0,0,0,0,0
295,0,0,0,0,0
296,0,0,0,0,0
297,0,0,0,100,0
298,0,0,0,0,0
299,0,0,0,100,0
300,0,0,0,0,0
301,0,0,0,100,0
302,0,0,0,0,0
303,0,0,0,100,0
304,0,0,0,0,0
305,0,0,0,0,0
306,0,0,0,0,0
307,0,0,0,0,0
308,100,0,0,0,0
309,0,0,0,0,0
310,100,0,0,0,0
311,0,0,0,0,0
312,100,0,0,0,0
313,0,0,0,0,0
314,100,0,100,0,0
315,0,0,0,0,0
316,100,100,100,100,0
317,0,0,0,0,0
318,100,100,100,100,0
319,0,0,0,0,0
320,100,100,100,100,0
321,0,0,0,0,0
322,100,100,100,100,0
323,0,0,0,0,0
324,100,100,100,0,0
325,0,0,0,0,0
326,100,100,100,0,0
327,0,0,0,0,0
328,100,100,100,0,0
329,0,0,0,0,0
330,100,100,100,0,0
331,0,0,0,0,0
332,100,0,100,0,0
333,0,0,0,100,0
334,100,0,100,0,0
335,0,0,0,100,0
336,100,0,100,0,0
337,0,0,0,100,0
338,100,0,100,0,0
339,0,0,0,100,0
340,100,0,100,0,0
341,0,0,0,0,0
342,100,0,100,0,0
343,0,0,0,0,0
344,100,0,100,0,0
345,0,0,0,0,0
346,100,0,100,0,0
347,0,0,0,0,0
348,100,0,100,0,0
349,0,0,0,0,0
350,100,0,100,0,0
351,0,0,0,0,0
352,0,0,100,100,0
353,0,100,0,0,100
354,0,0,100,100,0
355,0,100,0,0,100
356,0,0,100,100,0
357,0,100,0,0,100
358,0,0,100,100,0
359,0,100,0,0,100
360,0,0,100,0,0
361,0,100,0,0,100
362,0,0,0,0,0
363,0,100,0,0,100
364,0,0,0,0,0
365,0,100,0,0,100
366,0,0,0,0,0
367,0,100,0,0,100
368,0,0,0,0,0
369,0,100,0,0,100
370,0,0,0,0,0
371,0,0,0,100,100
372,0,0,0,0,0
373,0,0,0,100,100
374,0,0,0,0,0
375,0,0,0,100,100
376,0,0,0,0,0
377,0,0,0,100,100
378,0,0,0,0,0
379,0,0,0,0,100
380,0,0,0,0,0
381,0,0,0,0,100
382,0,0,0,0,0
383,0,0,0,0,100
384,0,0,0,0,0
385,0,0,0,0,100
386,0,0,0,0,0
387,0,0,0,0,100
388,0,0,0,100,0
389,0,0,0,0,100
390,0,100,0,100,0
391,0,0,0,0,100
392,0,100,0,100,0
393,0,0,0,0,100
394,0,100,0,100,0
395,0,0,0,0,100
396,0,100,0,0,0
397,0,0,0,0,100
398,0,100,0,0,0
399,0,0,0,0,100
400,0,100,0,0,0
401,100,0,0,0,100
402,0,100,0,0,0
403,100,0,0,0,100
404,0,100,0,0,0
405,100,0,0,0,100
406,0,0,0,0,0
407,100,0,0,100,100
408,0,0,0,0,0
409,100,0,0,100,100
410,0,0,0,0,0
411,100,0,0,100,100
412,0,0,0,0,0
413,100,0,0,100,100
414,0,0,0,0,0
415,100,0,0,0,100
416,0,0,0,0,0
417,100,0,100,0,100
418,0,0,0,0,0
419,100,0,100,0,100
420,0,0,0,0,0
421,100,0,100,0,100
422,0,0,0,0,0
423,100,0,100,0,100
424,0,0,0,0,0
425,100,0,100,0,100
426,0,0,0,100,0
427,100,0,100,0,100
428,0,0,0,100,0
429,100,100,100,0,100
430,0,0,0,100,0
431,100,100,100,0,100
432,0,0,0,100,0
433,100,100,100,0,100
434,0,0,0,0,0
435,100,100,100,0,100
436,0,0,0,0,0
437,100,100,100,0,100
438,0,0,0,0,0
439,100,100,100,0,0
440,0,0,0,0,0
441,0,100,100,0,100
442,0,0,0,0,0
443,0,100,100,0,0
444,0,0,0,0,0
445,0,0,100,100,0
446,0,0,0,0,0
447,0,0,100,100,0
448,0,0,0,0,0
449,0,0,100,100,0
450,0,0,0,0,0
451,0,0,100,100,0
452,0,0,0,0,0
453,0,0,100,0,0
454,0,0,0,0,0
455,0,0,100,0,0
456,0,0,0,0,0
457,0,0,100,0,0
458,0,0,0,0,0
459,0,0,100,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,0,0,0,0,0
463,0,0,0,0,0
464,0,0,0,100,0
465,0,0,0,0,0
466,0,100,0,100,0
467,0,0,0,0,0
468,0,100,0,100,0
469,0,0,0,0,0
470,0,100,0,100,0
471,0,0,0,0,0
472,0,100,0,0,0
473,0,0,0,0,0
474,0,100,0,0,0
475,0,0,0,0,0
476,0,100,0,0,0
477,0,0,0,0,0
478,0,100,0,0,0
479,0,0,0,0,0
480,0,100,0,0,300
481,0,0,0,0,100
482,0,100,0,0,0
483,0,0,0,100,0
484,0,0,0,0,100
485,0,0,0,100,0
486,100,0,0,0,100
487,0,0,0,100,0
488,100,0,0,0,100
489,0,0,0,100,0
490,100,0,0,0,100
491,0,0,0,0,0
492,100,0,0,0,100
493,0,0,0,0,0
494,100,0,0,0,100
495,0,0,0,0,0
496,100,0,0,0,100
497,0,0,0,0,0
498,400,0,0,0,100
499,400,0,0,0,0
500,0,0,0,100,100
501,0,0,0,0,0
502,0,0,0,100,100
503,0,0,0,0,0
504,0,0,0,100,100
505,0,0,0,0,0
506,0,0,0,100,100
507,0,0,0,0,0
508,0,0,0,0,100
509,0,0,0,0,0
510,0,0,100,100,0
511,0,0,0,0,0
512,0,0,100,100,0
513,0,0,0,0,0
514,0,100,100,100,0
515,0,0,0,0,0
516,0,100,100,100,0
517,0,0,0,0,100
518,0,100,0,100,0
519,0,0,0,0,100
520,0,100,0,100,0
521,0,0,0,0,100
522,0,100,100,100,0
523,0,0,0,0,100
524,100,100,100,100,0
525,0,0,0,0,100
526,100,100,100,100,0
527,0,0,0,0,100
528,100,100,100,100,0
529,0,0,0,0,100
530,100,100,100,100,0
531,0,0,0,0,100
532,100,100,100,100,0
533,0,0,0,0,100
534,100,100,100,0,0
535,0,0,0,0,100
536,100,100,100,0,0
537,0,0,0,0,100
538,100,100,100,0,0
539,0,0,0,0,100
540,100,0,100,0,0
541,0,0,0,0,100
542,100,0,100,0,0
543,0,0,0,0,100
544,0,0,100,0,0
545,0,0,0,0,100
546,0,0,100,0,0
547,0,0,0,0,100
548,0,0,100,0,0
549,0,0,0,0,100
550,0,0,100,0,0
551,0,0,0,0,0
552,0,0,100,0,0
553,0,0,0,0,0
554,0,0,100,0,0
555,0,0,0,0,0
556,0,0,100,0,0
557,0,0,0,0,0
558,0,0,100,0,0
559,0,0,0,0,0
560,0,0,100,0,0
561,0,0,0,0,0
562,0,0,100,0,0
563,0,0,0,0,0
564,0,0,100,0,0
565,0,0,0,0,0
566,0,0,100,0,0
567,0,0,0,0,0
568,0,0,100,0,0
569,0,0,0,0,0
570,0,0,100,0,0
571,0,0,0,0,0
572,0,0,100,0,0
573,0,100,0,100,0
574,0,0,100,0,0
575,0,100,0,100,0
576,0,0,100,0,0
577,0,100,0,100,0
578,0,0,100,0,0
579,0,100,0,100,0
580,0,0,100,0,0
581,0,100,0,100,0
582,0,0,0,0,0
583,0,100,0,100,0
584,0,0,0,0,0
585,0,100,0,100,0
586,0,0,0,0,0
587,0,100,0,100,0
588,0,0,0,0,0
589,0,100,0,100,0
590,0,0,0,0,0
591,100,100,0,100,0
592,0,0,0,0,0
593,100,100,0,100,0
594,0,0,0,0,0
595,100,100,0,100,0
596,0,0,0,0,0
597,100,0,0,100,0
598,0,0,0,0,0
599,100,0,0,100,0
600,0,0,0,0,0
601,100,0,0,100,0
602,0,0,0,0,0
603,100,0,0,0,0
604,0,0,0,0,0
605,100,0,0,0,0
606,0,0,0,0,0
607,100,0,0,0,0
608,0,0,0,0,0
609,100,0,0,0,0
610,0,0,0,0,0
611,0,0,0,0,0
612,0,0,0,0,0
613,0,0,0,0,100
614,0,0,0,0,0
615,0,0,0,0,100
616,0,0,0,0,0
617,0,0,0,0,100
618,0,0,0,0,0
619,0,0,0,0,100
620,0,0,0,0,0
621,0,0,0,0,100
622,0,0,0,0,0
623,0,0,0,0,100
624,0,0,0,0,0
625,0,0,0,0,100
626,0,0,0,0,0
627,0,0,0,0,100
628,0,100,0,0,0
629,0,0,0,0,100
630,0,100,0,0,0
631,0,0,0,0,100
632,0,100,0,0,0
633,0,0,0,0,100
634,0,100,0,0,0
635,0,0,0,0,100
636,100,100,0,100,0
637,0,0,0,0,100
638,100,100,0,100,0
639,0,0,0,0,100
640,100,100,0,100,0
641,0,0,0,0,100
642,100,100,0,100,0
643,0,0,0,0,100
644,100,100,0,100,0
645,0,0,0,0,100
646,100,100,0,100,0
647,0,0,0,0,100
648,100,100,0,100,0
649,0,0,0,0,100
650,100,100,0,100,0
651,0,0,0,0,100
652,100,0,0,100,0
653,0,0,0,0,0
654,100,0,0,100,0
655,0,0,0,0,0
656,0,0,0,100,0
657,0,0,0,0,100
658,0,0,0,100,0
659,0,0,0,0,100
660,0,0,0,100,0
661,0,0,0,0,0
662,0,0,0,100,0
663,0,0,100,0,0
664,0,0,0,0,0
665,0,0,100,0,0
666,0,0,0,0,0
667,0,0,100,0,0
668,0,0,0,0,0
669,0,0,100,0,0
670,0,0,0,0,0
671,0,0,100,0,0
672,0,0,0,0,0
673,0,0,100,0,0
674,0,0,0,0,0
675,0,0,100,0,0
676,0,0,0,0,0
677,0,0,100,0,0
678,0,0,0,0,0
679,0,0,100,0,0
680,0,0,0,0,0
681,100,100,100,0,0
682,0,0,0,0,0
683,100,100,100,0,0
684,0,0,0,0,0
685,100,100,100,0,0
686,300,0,0,0,0
687,300,100,100,0,0
688,0,0,0,0,0
689,100,100,100,0,0
690,0,0,0,0,0
691,100,100,100,0,0
692,0,0,0,0,0
693,100,100,100,0,0
694,0,0,0,0,0
695,100,100,100,0,0
696,0,0,0,0,0
697,100,100,100,100,0
698,0,0,0,0,0
699,100,100,100,100,0
700,0,0,0,0,0
701,100,100,100,100,0
702,0,0,0,0,0
703,100,0,100,100,0
704,0,0,0,0,0
705,100,0,100,100,0
706,0,0,0,0,0
707,100,0,100,100,0
708,0,0,0,0,0
709,100,0,100,100,0
710,0,0,0,0,0
711,100,0,100,100,0
712,0,0,0,0,0
713,100,0,100,100,0
714,0,0,0,0,0
715,100,0,100,100,0
716,0,0,0,0,0
717,100,0,100,100,0
718,0,0,0,0,0
719,0,0,100,100,0
720,0,0,0,0,0
721,100,0,100,100,0
722,0,0,0,0,0
723,100,0,100,0,0
724,0,0,0,0,0
725,0,0,100,0,0
726,0,0,0,0,0
727,0,0,100,0,0
728,0,0,0,0,0
729,0,0,100,0,0
730,0,100,0,0,0
731,0,0,100,0,0
732,0,100,0,0,0
733,0,0,100,0,0
734,0,100,0,0,0
735,0,0,100,0,0
736,0,100,0,0,0
737,0,0,0,0,0
738,0,100,0,0,0
739,0,0,0,0,0
740,0,100,0,0,0
741,0,0,0,0,0
742,0,100,0,0,0
743,0,0,0,0,0
744,0,100,0,0,0
745,0,0,0,0,0
746,0,100,0,0,0
747,0,0,0,0,0
748,0,100,0,0,0
749,0,0,0,0,0
750,0,100,0,0,0
751,0,0,0,0,0
752,0,0,0,0,0
753,0,0,0,0,0
754,0,0,0,0,0
755,0,0,0,0,0
756,0,0,0,100,0
757,0,0,0,0,0
758,0,0,0,100,0
759,0,0,0,0,0
760,0,0,0,100,0
761,0,0,0,0,0
762,0,0,0,100,0
763,0,0,0,0,0
764,0,0,0,100,0
765,0,0,0,0,0
766,0,0,0,0,0
767,0,0,0,0,0
768,0,0,0,0,0
769,0,0,0,0,0
770,0,0,0,0,0
771,0,0,0,0,0
772,0,100,0,0,0
773,0,0,0,0,0
774,0,100,0,0,0
775,0,0,0,0,0
776,0,100,0,100,0
777,0,0,0,0,0
778,0,100,0,100,0
779,100,0,0,0,0
780,0,100,0,100,0
781,100,0,0,0,0
782,0,100,0,100,0
783,100,0,0,0,0
784,0,100,0,100,0
785,100,0,0,0,0
786,0,100,0,100,0
787,100,0,0,0,0
788,0,100,0,100,0
789,100,0,0,0,0
790,0,100,0,0,0
791,100,0,0,0,0
792,0,0,0,100,0
793,100,0,0,0,0
794,0,0,0,100,0
795,100,0,0,0,0
796,0,0,0,100,0
797,100,0,0,0,0
798,0,0,0,100,0
799,100,0,0,0,0
800,0,0,0,100,0
801,100,0,0,0,0
802,0,0,0,100,0
803,100,0,0,0,0
804,0,0,0,0,0
805,100,0,0,0,0
806,0,0,0,0,0
807,100,0,0,0,0
808,0,0,0,0,0
809,100,0,0,0,0
810,0,0,0,0,0
811,100,0,0,0,0
812,0,0,0,0,0
813,100,0,0,0,0
814,0,0,0,0,0
815,100,0,0,0,0
816,0,0,0,0,0
817,100,0,0,0,0
818,0,0,0,0,0
819,100,100,0,0,0
820,0,0,0,0,0
821,100,100,0,0,0
822,0,0,0,0,0
823,100,100,0,0,0
824,0,0,0,0,0
825,100,100,100,0,0
826,0,0,0,0,0
827,100,100,100,0,0
828,0,0,0,0,0
829,100,100,100,0,0
830,0,0,0,0,0
831,100,100,100,0,0
832,0,0,0,0,0
833,100,100,100,0,0
834,0,0,0,0,0
835,100,100,100,0,0
836,0,0,0,100,0
837,100,100,100,0,0
838,0,0,0,0,0
839,100,100,100,0,0
840,0,0,0,100,100
841,100,0,100,0,0
842,0,0,0,100,100
843,100,0,100,0,0
844,0,0,0,0,100
845,100,0,100,0,0
846,0,0,0,0,100
847,100,0,100,0,0
848,0,0,0,0,100
849,100,0,100,0,0
850,0,0,0,0,100
851,100,0,100,0,0
852,0,0,0,0,100
853,100,0,100,0,0
854,0,0,0,0,100
855,0,0,100,0,0
856,0,0,0,0,100
857,0,0,100,0,0
858,0,0,0,0,100
859,0,0,100,0,0
860,0,0,0,100,100
861,0,0,100,0,0
862,0,0,0,100,100
863,0,0,100,0,0
864,0,0,0,100,100
865,0,0,100,0,0
866,0,0,0,100,100
867,0,0,100,0,0
868,0,100,0,100,100
869,0,0,100,0,0
870,0,100,0,100,100
871,0,0,0,0,0
872,0,100,0,100,100
873,0,0,0,0,0
874,0,100,0,100,100
875,0,0,0,0,0
876,0,100,0,100,100
877,0,0,0,0,0
878,0,100,0,0,100
879,0,0,0,0,0
880,0,100,0,0,100
881,0,0,0,0,0
882,0,100,0,0,100
883,0,0,0,0,0
884,0,100,0,0,100
885,0,0,0,0,0
886,0,100,0,0,100
887,0,0,0,0,0
888,0,100,0,0,100
889,0,0,0,0,0
890,0,100,0,0,100
891,0,0,0,0,0
892,0,0,0,0,100
893,0,0,0,0,0
894,0,0,0,0,100
895,0,0,0,0,0
896,0,0,0,0,100
897,0,0,0,0,0
898,0,0,0,0,100
899,0,0,0,0,0
900,0,0,0,0,100
901,0,0,0,0,0
902,0,0,0,0,100
903,0,0,0,0,0
904,0,0,0,0,100
905,0,0,0,0,0
906,0,0,0,0,100
907,0,0,0,0,0
908,0,0,0,0,0
909,0,0,0,0,0
910,0,0,0,0,0
911,0,0,0,0,0
912,0,0,0,0,0
913,0,0,0,0,0
914,0,0,0,0,0
915,0,0,0,0,0
916,0,0,0,0,0
917,0,0,0,0,0
918,0,0,0,0,0
919,0,0,0,0,0
920,0,0,0,0,0
921,0,0,0,0,0
922,0,0,100,0,0
923,0,100,0,0,0
924,0,0,100,0,0
925,0,100,0,0,0
926,0,0,100,0,0
927,0,100,0,0,0
928,0,0,100,0,0
929,0,100,0,0,0
930,100,0,100,0,0
931,0,100,0,0,0
932,100,0,100,0,0
933,0,100,0,0,0
934,100,0,100,0,0
935,0,100,0,0,0
936,100,0,100,0,0
937,0,100,0,0,0
938,100,0,100,0,0
939,0,100,0,0,0
940,100,0,100,0,0
941,0,100,0,0,0
942,100,0,100,0,0
943,0,100,0,0,0
944,100,0,100,0,0
945,0,100,0,0,0
946,100,0,100,0,0
947,0,0,0,0,0
948,100,0,100,0,0
949,0,0,0,0,0
950,100,0,100,0,0
951,0,0,0,0,0
952,100,0,100,0,0
953,0,0,0,0,0
954,100,0,100,0,0
955,0,0,0,0,0
956,100,0,100,0,0
957,0,0,0,0,0
958,100,0,100,0,0
959,0,0,0,0,0
960,100,0,100,0,0
961,0,0,0,0,0
962,100,0,0,0,0
963,0,0,0,0,0
964,100,0,0,0,0
965,0,0,0,0,0
966,100,0,0,0,0
967,0,0,0,0,0
968,100,0,0,0,0
969,0,0,0,0,0
970,100,0,0,0,0
971,0,0,0,0,0
972,100,0,0,0,0
973,0,0,0,0,0
974,100,0,0,0,0
975,0,0,0,0,0
976,100,0,0,0,0
977,0,0,0,0,0
978,100,0,0,0,0
979,0,0,0,0,0
980,100,100,0,0,0
981,0,0,0,0,100
982,100,100,0,0,0
983,0,0,0,0,100
984,100,100,0,0,0
985,0,0,0,0,100
986,100,100,0,0,0
987,0,0,0,0,100
988,0,100,0,0,0
989,0,0,0,100,100
990,0,100,0,0,0
991,0,0,0,100,100
992,0,100,0,0,0
993,0,0,0,100,100
994,0,100,0,0,0
995,0,0,0,100,100
996,0,100,0,0,0
997,0,0,0,100,100
998,0,100,0,0,0
999,0,0,0,100,100
1000,0,100,0,0,0
1001,0,0,0,100,100
1002,0,100,0,0,0
1003,0,0,0,100,100
1004,0,0,0,0,0
1005,0,0,0,100,100
1006,0,0,0,0,0
1007,0,0,0,100,100
1008,0,0,0,0,0
1009,0,0,0,100,100
1010,0,0,0,0,0
1011,0,0,100,100,100
1012,0,0,0,0,0
1013,0,0,100,100,100
1014,0,0,0,0,0
1015,0,0,100,100,100
1016,0,0,0,0,0
1017,0,0,100,100,100
1018,0,0,0,0,0
1019,0,0,100,100,100
1020,0,0,0,0,0
1021,0,0,100,100,100
1022,0,0,0,100,0
1023,0,0,100,0,100
1024,0,100,0,0,0
1025,0,0,100,0,100
1026,0,100,0,100,0
1027,0,0,100,0,100
1028,0,100,0,100,0
1029,0,0,100,0,100
1030,0,100,0,100,0
1031,0,0,100,0,100
1032,0,100,0,100,0
1033,0,0,100,0,100
1034,0,100,0,100,0
1035,0,0,100,0,100
1036,0,100,0,100,0
1037,0,0,100,0,100
1038,0,100,0,100,0
1039,0,0,100,0,100
1040,0,100,0,100,0
1041,0,0,100,0,100
1042,0,100,0,100,0
1043,0,0,100,0,100
1044,0,100,0,100,0
1045,0,0,100,0,100
1046,0,100,0,100,0
1047,0,0,100,0,100
1048,0,100,0,100,0
1049,0,0,100,0,100
1050,0,0,0,100,0
1051,0,0,100,0,100
1052,0,0,0,100,0
1053,0,0,100,0,100
1054,0,0,0,100,0
1055,0,0,100,0,100
1056,0,0,0,100,0
1057,0,0,100,0,100
1058,0,0,0,100,0
1059,0,0,100,0,100
1060,0,0,0,100,0
1061,0,0,100,0,100
1062,0,0,0,100,0
1063,0,0,100,0,100
1064,0,0,0,100,0
1065,0,0,100,0,100
1066,0,0,0,100,0
1067,0,0,100,0,100
1068,0,0,0,100,0
1069,0,0,100,0,100
1070,0,0,0,100,0
1071,0,0,100,0,100
1072,0,0,0,100,0
1073,0,0,100,0,100
1074,0,0,0,100,0
1075,0,0,100,0,100
1076,0,0,0,100,0
1077,0,0,100,0,100
1078,0,0,0,100,0
1079,0,0,100,0,100
1080,0,0,0,100,0
1081,0,0,0,0,100
1082,0,0,0,100,0
1083,0,0,0,0,100
1084,0,0,0,100,0
1085,0,100,0,0,100
1086,0,0,0,100,0
1087,0,100,0,0,100
1088,0,0,0,100,0
1089,0,100,0,0,0
1090,0,0,0,100,0
1091,0,100,0,0,0
1092,0,0,0,100,0
1093,0,100,0,0,0
1094,0,0,0,100,0
1095,0,100,0,0,0
1096,0,0,0,100,0
1097,0,100,0,0,0
1098,0,0,0,100,0
1099,0,100,0,0,0
1100,0,0,0,0,0
1101,0,100,0,0,0
1102,0,0,0,0,0
1103,0,100,0,0,0
1104,0,0,0,0,0
1105,0,100,0,0,0
1106,0,0,0,0,0
1107,0,100,0,0,0
1108,0,0,0,0,0
1109,0,100,0,0,0
1110,0,0,0,0,0
1111,0,0,0,0,0
1112,0,0,0,0,0
1113,0,0,0,0,0
1114,0,0,0,0,0
1115,0,0,0,0,0
1116,0,0,0,0,0
1117,0,0,0,0,0
1118,0,0,0,0,0
1119,0,0,0,0,1100
1120,0,0,0,0,0
1121,0,0,0,0,100
1122,0,0,0,0,0
1123,0,0,0,0,100
1124,0,0,0,0,0
1125,0,0,0,0,100
1126,0,0,0,0,0
1127,0,0,0,0,100
1128,0,0,0,0,0
1129,0,0,0,0,100
1130,0,0,0,0,0
1131,0,0,0,0,100
1132,0,0,0,0,0
1133,0,0,0,0,100
1134,0,0,0,0,0
1135,0,0,0,0,100
1136,0,0,0,0,0
1137,0,0,0,0,100
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,100,100,0,0
1143,0,0,0,0,0
1144,0,100,100,0,0
1145,0,0,0,0,0
1146,0,100,100,0,0
